"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"India","IND","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6662000","5304000","1411000","1503000","9110000","2145000","3428000","3655000","2400000","1346000","2675000","5018000","3856000","4903000","2507000","528000","","",
"India","IND","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","41.4978952777769","35.3590647609266","27.7293396207192","22.5436148760495","19.706236199434","15.597722434332","17.2973194778095","15.7060375709416","13.7939022104561","15.9212479941389","15.736729696749","17.006293629828","19.4287188774866","23.2460938095087","20.7700670861138","20.8139216267312","19.8801295703881","21.1560724327701","24.6737286889177","28.4221162156249","27.951355413547","27.7012728397315","21.759147916397","16.0211107340209","13.1645827576867","14.2103057772667","15.4895392743546","14.9698259203618","14.8357640055774","13.0329510353515","12.6074053482892","12.5084235827367","11.840613034002","12.1173997477152","12.1452789905096","11.3868362691518","12.8331778737951","12.0711698131053","11.3755282105463","11.8744585476076","9.19553977795592","9.41209749488223","9.19417761689114","9.29854079107809","9.86579255021124","10.2675447134884","12.2330383797676","12.1594913871979","8.71703175892699","8.91652539287969","7.74464403698613",
"India","IND","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","28.2252906996416","32.1714323584218","28.1943569223254","29.5923832507622","33.9732623764176","28.8684314244059","32.7544418886863","40.8731778561406","47.8949662731245","59.1872045831131","55.5692558164004","44.6538857505652","37.836524410299","37.0057906523195","41.1506722655631","42.7034950303431","40.4051208175208","28.8688169762026","29.6318697549709","31.4957029986308","31.3623808483861","29.9363983515792","43.2998485150168","55.2570339796994","63.6481938717881","60.8831614450977","61.9725575699598","63.9462939319825","63.0040094346694","67.4885661357342","68.9223934840697","69.9915422033212","70.0531446365664","71.1473227401331","70.2652663711083","69.6530257487834","67.9256534305181","70.2904168687545","70.5232909745438","70.485874609496","72.6035402764255","72.2069482874813","72.2272050568236","72.7978240190186","72.3557466374061","80.1061554239421","80.7521460708341","77.4558665358587","78.2366906371773","78.6025770397298","81.8018309512003",
"India","IND","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","0","0","0","0.0145687645687651","0","0","0","0","0","0.0172152596061149","0.00875153151801565","0.0161165164448159","0.00937046118286455","0.00166223404255195","0.00503884635612676","0.00957925188779685","0.124952704817335","0.0361527025160656","0.0561181313558714","0.0118146360324918","0.00969183009010373","0.0116319179829452","0.0125862200390675","0.00808527703381541","0.0104651194814324","0.0180449409904202","0.0347433336228948","0.0200240462676831","0.0181767966616745","0.0290134368396827","0.0445962521057169","0.0459827700956402","0.0595178122562859","0.0708146204293309","0.0402229787751743","0.0375568406291959","0.0469549270097206","0.0621088477674832","0.0759657974464725","0.0671741269283758","0.0912805801402221","0.141821208160272","0.0892015184276419","0.0427586570814276","0.0753730743594321","0.0906802884847305","0.0985186923425269","0.0908013984882686","0.0833289236915418","0.11799868467002","0.0704868057013018","0.0815679576044802","0.0862858638056743","0.0709169857514931","0.0755703167723407","0.0609125770403581","0.028224863826947","0.0278995125184994","0.0226743813824712","0.0745115238450528","0.276709132757097","0.0791654847597489","0.0420122368784381","0.0362661028035307","","",
"India","IND","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","2.65088362787596","2.21136126912908","2.83757338551859","2.37470862470862","2.09608215516635","1.63605265114896","0.664400494437577","0.404209884075656","0.274126660574963","0.261671946012946","0.418823294076463","0.862532083805886","0.438849932064156","0.336186835106383","0.764959862439495","0.398770571443429","0.234724239890509","0.20371438552592","0.212460018072548","0.223404026796208","0.401908079048989","0.250086236633322","0.171775312927111","0.103653251575012","0.12847311152788","0.200831105843316","0.242535194328819","0.179694049985243","0.382853181923087","0.272748756380695","0.414057405999088","0.527104236389936","0.647959676220058","0.848239655937788","1.01846186525695","0.85419647157206","0.977765657427958","1.20267309457883","1.28954931944814","1.29788513224295","1.59728859127654","1.74254980546729","1.92725001303145","1.54526042626256","2.08431144408723","2.42282503411374","2.62386502613871","2.96979345741498","2.97924415096901","2.23026648057459","2.89424966301961","3.24581295224625","3.72043138934695","3.54035526088315","4.34883935808964","3.61113936988479","3.49740285420278","3.5761088500586","3.62496030579947","3.72075478535494","3.82365322934786","4.1303124749616","4.58197536924019","4.13063632862852","","",
"India","IND","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","77.8009336445482","78.3350693053441","78.8078930202218","81.8910256410256","80.1294225223324","78.9395404179371","80.307478368356","82.8401464307505","81.9006115133197","79.2383969150255","75.7863876178331","76.8274338924372","77.4479028387291","79.2848238031915","75.116916981857","68.6180971226664","77.7299246546868","78.5573853065668","77.5495202168706","79.0925438906057","78.439312485803","76.7429827446513","82.8316867839371","84.0317395635245","84.8202064933312","86.4281272596745","88.3613173068571","89.2302843675754","88.8074360154685","91.1370157243716","86.6414387084169","84.306648667442","82.1856024499443","80.8827076825967","82.8385467833764","79.6033018811048","78.065723635789","79.0842419830938","80.1127374305018","81.3516383993006","78.8826454777739","75.19543260157","73.1413469300782","71.4029303624344","70.0947753339361","70.0307708429158","68.3115869112923","65.691337239091","67.6593438305661","68.2885702139902","65.311516426358","67.023564579041","65.875787011957","63.9368119672242","62.080656054067","64.8308877333434","66.4687166707141","64.9529758051891","63.0538403201519","62.7901438280904","61.0482774348855","61.2429625828386","62.486722686912","64.7649142409426","","",
"India","IND","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","43.4341606486729","42.3290649815096","44.8075149220327","48.2367343690785","48.2566542997544","48.271047448682","50.2888769456211","54.4413858778907","51.6836463416621","53.3951518588843","54.6714420171255","52.7089000431557","51.9432777449099","44.8600022075432","52.4523355124637","55.9173268030452","60.2092843099573","58.3897655967882","58.6409467816614","59.5169583693247","49.1917533419136","50.6686964294674","52.833993695987","58.1062703756248","62.5436082290196","66.4215338423497","70.7167293329174","70.490094274177","70.0754202458899","71.711699048465","73.1965723090221","73.3652390039495","75.940656160853","73.252702289797","72.1226337447987","74.038054893137","75.947586037667","79.1473465593591","77.7277841742228","74.7560173216689","74.927803145047","76.4085751385618","73.3591669746494","70.6157018314925","65.7886789028159","63.7277544117078","62.2409355579434","66.3295920111388","62.6184457828865","61.1400397369621","62.2249099108651","60.0804931317347","62.6143035432105","68.7631584732676","71.5142380206267","69.6987012211939","69.268260401525","71.0205379047355","71.0145843098347","68.0733689919056","62.331564351398","63.5470477424682","67.101487166827","",
"India","IND","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","38.8963519920674","39.8648627874995","36.6023683593053","33.4133866845067","32.3800760739336","33.6845421039413","31.9155349962411","27.8168259273525","29.675307433731","30.4198593814107","29.6825357534986","33.3365372242643","32.5560728680838","37.7297097423695","31.5993613675564","32.2149600874442","28.5086673812097","30.8038908856838","28.16665277385","30.1775740208837","26.771072521637","23.9161132613611","23.2678087839019","25.3459734937148","24.4108469778058","19.7211946010662","16.6695970281774","16.3941296355506","15.5783072295003","16.7972029517343","16.179919526912","16.793863541643","15.5277562103089","18.6790965761611","18.5404552919158","17.7632570092899","17.1753730584789","14.4937742856555","12.7907294175608","13.2838533812398","12.7330052345636","11.0578687667013","10.3886899827329","8.96984978738541","8.55626282024585","9.18976101439785","9.94992191512781","7.97883155634453","8.25712910075079","8.9586003069655","10.5448114624969","11.119220894849","11.3379606823476","11.3300090451308","11.1636147178675","11.6772125285785","10.5010188267607","10.4144880035748","12.7734149844114","11.3192946488259","11.137448574541","11.013039162045","11.128054885403","",
"India","IND","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0836619142925","18.7901932288136","16.0908667544183","17.2879654348205","18.3475185143425","19.3955581829249","20.3704333510761","20.7006249275988","18.4495951145456","18.0300163549926","18.6799869103853","21.4967258250246","21.5462510464389","22.1994875684007","22.8282776439707","22.5979828939544","23.1763904990123","23.9699252287308","27.2989821895677","28.8628899871325","28.2412482431593","27.67446292234","28.0496334346215","28.6969111044334","30.2073979064013","33.8905663476031","34.0705238527559","33.8424641183214","34.7731286139299","36.6689569974549","40.0356029492172","35.6107858665442","33.8296308862499","","","",
"India","IND","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","1011288820.88309","1088254782.8095","1234808904.01169","1490190462.63964","2010383971.96472","2914594802.6703","3178450157.46808","3398551291.43472","3622400850.58119","3550012166.15454","3815194909.41194","3827926652.91614","4515961319.87428","5167884705.12786","5738469741.40524","5942595183.44116","5796636459.4167","6614564438.53514","6356161517.66056","8030392452.03346","10062141166.5081","11000427519.0261","12277011574.9367","14191837256.1832","17044738890.3444","18897585608.7553","19791960830.1352","20776267074.2966","24678773631.6486","35092846077.4904","46699475816.7036","58040553581.4998","69757132292.7717","55061627135.4378","52308542314.8116","78210856250.6131","76915514527.4288","79215876737.5454","77654804413.3522","80160943501.3086","81766553452.7492","95239156494.0897","108735877735.935","123046755670.813","129427489266.982","114973168616.371","137035269820.223","175865842289.719","177317543956.997","195431510917.522","201385353077.681",
